Model,Member,Var,Season,Stat,value,Rank
CanESM5,r5i1p1f1,tasmin,MAM,RMSE,0.1,NA
CanESM5,r5i1p1f1,tasmin,MAM,BIAS,0,NA
CanESM5,r5i1p1f1,tasmin,JJA,RMSE,0.1,NA
CanESM5,r5i1p1f1,tasmin,JJA,BIAS,0,NA
CanESM5,r5i1p1f1,tasmin,SON,RMSE,0,NA
CanESM5,r5i1p1f1,tasmin,SON,BIAS,-0.1,NA
CanESM5,r7i1p1f1,tasmin,DJF,RMSE,0.2,NA
CanESM5,r7i1p1f1,tasmin,DJF,BIAS,0.1,NA
CanESM5,r7i1p1f1,tasmin,MAM,RMSE,0.1,NA
CanESM5,r7i1p1f1,tasmin,MAM,BIAS,0,NA
CanESM5,r7i1p1f1,tasmin,JJA,RMSE,0.1,NA
CanESM5,r7i1p1f1,tasmin,JJA,BIAS,0,NA
CanESM5,r7i1p1f1,tasmin,SON,RMSE,0.1,NA
CanESM5,r7i1p1f1,tasmin,SON,BIAS,0.1,NA
EC-Earth3,r2i1p1f1,tasmin,DJF,RMSE,0.2,NA
EC-Earth3,r2i1p1f1,tasmin,DJF,BIAS,0.2,NA
EC-Earth3,r2i1p1f1,tasmin,MAM,RMSE,0.1,NA
EC-Earth3,r2i1p1f1,tasmin,MAM,BIAS,0.1,NA
EC-Earth3,r2i1p1f1,tasmin,JJA,RMSE,0.2,NA
EC-Earth3,r2i1p1f1,tasmin,JJA,BIAS,0.2,NA
EC-Earth3,r2i1p1f1,tasmin,SON,RMSE,0.2,NA
EC-Earth3,r2i1p1f1,tasmin,SON,BIAS,0.2,NA
EC-Earth3,r3i1p1f1,tasmin,DJF,RMSE,0.2,NA
EC-Earth3,r3i1p1f1,tasmin,DJF,BIAS,0.2,NA
EC-Earth3,r3i1p1f1,tasmin,MAM,RMSE,0.2,NA
EC-Earth3,r3i1p1f1,tasmin,MAM,BIAS,0.2,NA
EC-Earth3,r3i1p1f1,tasmin,JJA,RMSE,0.1,NA
EC-Earth3,r3i1p1f1,tasmin,JJA,BIAS,0.1,NA
EC-Earth3,r3i1p1f1,tasmin,SON,RMSE,0.1,NA
EC-Earth3,r3i1p1f1,tasmin,SON,BIAS,0.1,NA
EC-Earth3-Veg,r2i1p1f1,tasmin,DJF,RMSE,0.2,NA
EC-Earth3-Veg,r2i1p1f1,tasmin,DJF,BIAS,-0.1,NA
EC-Earth3-Veg,r2i1p1f1,tasmin,MAM,RMSE,0.2,NA
EC-Earth3-Veg,r2i1p1f1,tasmin,MAM,BIAS,0,NA
EC-Earth3-Veg,r2i1p1f1,tasmin,JJA,RMSE,0.2,NA
EC-Earth3-Veg,r2i1p1f1,tasmin,JJA,BIAS,-0.2,NA
EC-Earth3-Veg,r2i1p1f1,tasmin,SON,RMSE,0.2,NA
EC-Earth3-Veg,r2i1p1f1,tasmin,SON,BIAS,-0.2,NA
EC-Earth3-Veg,r5i1p1f1,tasmin,DJF,RMSE,0.2,NA
EC-Earth3-Veg,r5i1p1f1,tasmin,DJF,BIAS,0.1,NA
EC-Earth3-Veg,r5i1p1f1,tasmin,MAM,RMSE,0.2,NA
EC-Earth3-Veg,r5i1p1f1,tasmin,MAM,BIAS,0,NA
EC-Earth3-Veg,r5i1p1f1,tasmin,JJA,RMSE,0.2,NA
EC-Earth3-Veg,r5i1p1f1,tasmin,JJA,BIAS,0.1,NA
EC-Earth3-Veg,r5i1p1f1,tasmin,SON,RMSE,0.1,NA
EC-Earth3-Veg,r5i1p1f1,tasmin,SON,BIAS,0.1,NA
FGOALS-g3,r1i1p1f1,tasmin,DJF,RMSE,0.2,NA
FGOALS-g3,r1i1p1f1,tasmin,DJF,BIAS,0.1,NA
FGOALS-g3,r1i1p1f1,tasmin,MAM,RMSE,0,NA
FGOALS-g3,r1i1p1f1,tasmin,MAM,BIAS,0,NA
FGOALS-g3,r1i1p1f1,tasmin,JJA,RMSE,0,NA
FGOALS-g3,r1i1p1f1,tasmin,JJA,BIAS,0,NA
FGOALS-g3,r1i1p1f1,tasmin,SON,RMSE,0.1,NA
FGOALS-g3,r1i1p1f1,tasmin,SON,BIAS,0,NA
FGOALS-g3,r3i1p1f1,tasmin,DJF,RMSE,0.2,NA
FGOALS-g3,r3i1p1f1,tasmin,DJF,BIAS,-0.1,NA
FGOALS-g3,r3i1p1f1,tasmin,MAM,RMSE,0.1,NA
FGOALS-g3,r3i1p1f1,tasmin,MAM,BIAS,0,NA
FGOALS-g3,r3i1p1f1,tasmin,JJA,RMSE,0,NA
FGOALS-g3,r3i1p1f1,tasmin,JJA,BIAS,0,NA
FGOALS-g3,r3i1p1f1,tasmin,SON,RMSE,0.1,NA
FGOALS-g3,r3i1p1f1,tasmin,SON,BIAS,0,NA
FGOALS-g3,r4i1p1f1,tasmin,DJF,RMSE,0.2,NA
FGOALS-g3,r4i1p1f1,tasmin,DJF,BIAS,0.1,NA
FGOALS-g3,r4i1p1f1,tasmin,MAM,RMSE,0.1,NA
FGOALS-g3,r4i1p1f1,tasmin,MAM,BIAS,0.1,NA
FGOALS-g3,r4i1p1f1,tasmin,JJA,RMSE,0.1,NA
FGOALS-g3,r4i1p1f1,tasmin,JJA,BIAS,0,NA
FGOALS-g3,r4i1p1f1,tasmin,SON,RMSE,0.1,NA
FGOALS-g3,r4i1p1f1,tasmin,SON,BIAS,0,NA
HadGEM3-GC31-LL,r3i1p1f3,tasmin,DJF,RMSE,0.2,NA
HadGEM3-GC31-LL,r3i1p1f3,tasmin,DJF,BIAS,-0.1,NA
HadGEM3-GC31-LL,r3i1p1f3,tasmin,MAM,RMSE,0.1,NA
HadGEM3-GC31-LL,r3i1p1f3,tasmin,MAM,BIAS,0.1,NA
HadGEM3-GC31-LL,r3i1p1f3,tasmin,JJA,RMSE,0.1,NA
HadGEM3-GC31-LL,r3i1p1f3,tasmin,JJA,BIAS,0,NA
HadGEM3-GC31-LL,r3i1p1f3,tasmin,SON,RMSE,0.1,NA
HadGEM3-GC31-LL,r3i1p1f3,tasmin,SON,BIAS,0.1,NA
HadGEM3-GC31-MM,r1i1p1f3,tasmin,DJF,RMSE,0.2,NA
HadGEM3-GC31-MM,r1i1p1f3,tasmin,DJF,BIAS,-0.1,NA
HadGEM3-GC31-MM,r1i1p1f3,tasmin,MAM,RMSE,0.1,NA
HadGEM3-GC31-MM,r1i1p1f3,tasmin,MAM,BIAS,0,NA
HadGEM3-GC31-MM,r1i1p1f3,tasmin,JJA,RMSE,0.1,NA
HadGEM3-GC31-MM,r1i1p1f3,tasmin,JJA,BIAS,0,NA
HadGEM3-GC31-MM,r1i1p1f3,tasmin,SON,RMSE,0.1,NA
HadGEM3-GC31-MM,r1i1p1f3,tasmin,SON,BIAS,0,NA
HadGEM3-GC31-MM,r2i1p1f3,tasmin,DJF,RMSE,0.2,NA
HadGEM3-GC31-MM,r2i1p1f3,tasmin,DJF,BIAS,0,NA
HadGEM3-GC31-MM,r2i1p1f3,tasmin,MAM,RMSE,0.1,NA
HadGEM3-GC31-MM,r2i1p1f3,tasmin,MAM,BIAS,0,NA
HadGEM3-GC31-MM,r2i1p1f3,tasmin,JJA,RMSE,0.1,NA
HadGEM3-GC31-MM,r2i1p1f3,tasmin,JJA,BIAS,0,NA
HadGEM3-GC31-MM,r2i1p1f3,tasmin,SON,RMSE,0.1,NA
HadGEM3-GC31-MM,r2i1p1f3,tasmin,SON,BIAS,0,NA
INM-CM5-0,r1i1p1f1,tasmin,DJF,RMSE,0.2,NA
INM-CM5-0,r1i1p1f1,tasmin,DJF,BIAS,0,NA
INM-CM5-0,r1i1p1f1,tasmin,MAM,RMSE,0.1,NA
INM-CM5-0,r1i1p1f1,tasmin,MAM,BIAS,0.1,NA
INM-CM5-0,r1i1p1f1,tasmin,JJA,RMSE,0.1,NA
INM-CM5-0,r1i1p1f1,tasmin,JJA,BIAS,0,NA
INM-CM5-0,r1i1p1f1,tasmin,SON,RMSE,0.1,NA
INM-CM5-0,r1i1p1f1,tasmin,SON,BIAS,0,NA
IPSL-CM6A-LR,r2i1p1f1,tasmin,DJF,RMSE,0.2,NA
IPSL-CM6A-LR,r2i1p1f1,tasmin,DJF,BIAS,0.2,NA
IPSL-CM6A-LR,r2i1p1f1,tasmin,MAM,RMSE,0.1,NA
IPSL-CM6A-LR,r2i1p1f1,tasmin,MAM,BIAS,0.1,NA
IPSL-CM6A-LR,r2i1p1f1,tasmin,JJA,RMSE,0.1,NA
IPSL-CM6A-LR,r2i1p1f1,tasmin,JJA,BIAS,0.1,NA
IPSL-CM6A-LR,r2i1p1f1,tasmin,SON,RMSE,0.1,NA
IPSL-CM6A-LR,r2i1p1f1,tasmin,SON,BIAS,0,NA
IPSL-CM6A-LR,r8i1p1f1,tasmin,DJF,RMSE,0.2,NA
IPSL-CM6A-LR,r8i1p1f1,tasmin,DJF,BIAS,0,NA
IPSL-CM6A-LR,r8i1p1f1,tasmin,MAM,RMSE,0.1,NA
IPSL-CM6A-LR,r8i1p1f1,tasmin,MAM,BIAS,0,NA
IPSL-CM6A-LR,r8i1p1f1,tasmin,JJA,RMSE,0.1,NA
IPSL-CM6A-LR,r8i1p1f1,tasmin,JJA,BIAS,-0.1,NA
IPSL-CM6A-LR,r8i1p1f1,tasmin,SON,RMSE,0.1,NA
IPSL-CM6A-LR,r8i1p1f1,tasmin,SON,BIAS,-0.1,NA
IPSL-CM6A-LR,r10i1p1f1,tasmin,DJF,RMSE,0.2,NA
IPSL-CM6A-LR,r10i1p1f1,tasmin,DJF,BIAS,0.1,NA
IPSL-CM6A-LR,r10i1p1f1,tasmin,MAM,RMSE,0.1,NA
IPSL-CM6A-LR,r10i1p1f1,tasmin,MAM,BIAS,0,NA
IPSL-CM6A-LR,r10i1p1f1,tasmin,JJA,RMSE,0.1,NA
IPSL-CM6A-LR,r10i1p1f1,tasmin,JJA,BIAS,0,NA
IPSL-CM6A-LR,r10i1p1f1,tasmin,SON,RMSE,0.1,NA
IPSL-CM6A-LR,r10i1p1f1,tasmin,SON,BIAS,0.1,NA
KACE-1-0-G,r1i1p1f1,tasmin,DJF,RMSE,0.2,NA
KACE-1-0-G,r1i1p1f1,tasmin,DJF,BIAS,-0.2,NA
KACE-1-0-G,r1i1p1f1,tasmin,MAM,RMSE,0.3,NA
KACE-1-0-G,r1i1p1f1,tasmin,MAM,BIAS,-0.3,NA
KACE-1-0-G,r1i1p1f1,tasmin,JJA,RMSE,0.2,NA
KACE-1-0-G,r1i1p1f1,tasmin,JJA,BIAS,-0.2,NA
KACE-1-0-G,r1i1p1f1,tasmin,SON,RMSE,0.1,NA
KACE-1-0-G,r1i1p1f1,tasmin,SON,BIAS,-0.1,NA
KACE-1-0-G,r3i1p1f1,tasmin,DJF,RMSE,0.2,NA
KACE-1-0-G,r3i1p1f1,tasmin,DJF,BIAS,0.1,NA
KACE-1-0-G,r3i1p1f1,tasmin,MAM,RMSE,0.2,NA
KACE-1-0-G,r3i1p1f1,tasmin,MAM,BIAS,0.2,NA
KACE-1-0-G,r3i1p1f1,tasmin,JJA,RMSE,0.1,NA
KACE-1-0-G,r3i1p1f1,tasmin,JJA,BIAS,0,NA
KACE-1-0-G,r3i1p1f1,tasmin,SON,RMSE,0.1,NA
KACE-1-0-G,r3i1p1f1,tasmin,SON,BIAS,0,NA
MIROC6,r1i1p1f1,tasmin,DJF,RMSE,0.2,NA
MIROC6,r1i1p1f1,tasmin,DJF,BIAS,-0.2,NA
MIROC6,r1i1p1f1,tasmin,MAM,RMSE,0.2,NA
MIROC6,r1i1p1f1,tasmin,MAM,BIAS,-0.2,NA
MIROC6,r1i1p1f1,tasmin,JJA,RMSE,0.1,NA
MIROC6,r1i1p1f1,tasmin,JJA,BIAS,0,NA
MIROC6,r1i1p1f1,tasmin,SON,RMSE,0.1,NA
MIROC6,r1i1p1f1,tasmin,SON,BIAS,0,NA
MIROC6,r2i1p1f1,tasmin,DJF,RMSE,0.2,NA
MIROC6,r2i1p1f1,tasmin,DJF,BIAS,0.2,NA
MIROC6,r2i1p1f1,tasmin,MAM,RMSE,0.2,NA
MIROC6,r2i1p1f1,tasmin,MAM,BIAS,0.1,NA
MIROC6,r2i1p1f1,tasmin,JJA,RMSE,0.1,NA
MIROC6,r2i1p1f1,tasmin,JJA,BIAS,0.1,NA
MIROC6,r2i1p1f1,tasmin,SON,RMSE,0.1,NA
MIROC6,r2i1p1f1,tasmin,SON,BIAS,0.1,NA
MIROC6,r3i1p1f1,tasmin,DJF,RMSE,0.2,NA
MIROC6,r3i1p1f1,tasmin,DJF,BIAS,-0.2,NA
MIROC6,r3i1p1f1,tasmin,MAM,RMSE,0.2,NA
MIROC6,r3i1p1f1,tasmin,MAM,BIAS,-0.1,NA
MIROC6,r3i1p1f1,tasmin,JJA,RMSE,0.1,NA
MIROC6,r3i1p1f1,tasmin,JJA,BIAS,-0.1,NA
MIROC6,r3i1p1f1,tasmin,SON,RMSE,0.1,NA
MIROC6,r3i1p1f1,tasmin,SON,BIAS,0,NA
MIROC6,r4i1p1f1,tasmin,DJF,RMSE,0.2,NA
MIROC6,r4i1p1f1,tasmin,DJF,BIAS,0.1,NA
MIROC6,r4i1p1f1,tasmin,MAM,RMSE,0.2,NA
MIROC6,r4i1p1f1,tasmin,MAM,BIAS,0.2,NA
MIROC6,r4i1p1f1,tasmin,JJA,RMSE,0.1,NA
MIROC6,r4i1p1f1,tasmin,JJA,BIAS,0.1,NA
MIROC6,r4i1p1f1,tasmin,SON,RMSE,0.1,NA
MIROC6,r4i1p1f1,tasmin,SON,BIAS,-0.1,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmin,DJF,RMSE,0.2,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmin,DJF,BIAS,0.2,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmin,MAM,RMSE,0.1,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmin,MAM,BIAS,0,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmin,JJA,BIAS,0,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmin,SON,RMSE,0.1,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmin,SON,BIAS,0,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmin,DJF,RMSE,0.2,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmin,DJF,BIAS,0.1,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmin,MAM,RMSE,0.1,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmin,MAM,BIAS,0,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmin,JJA,BIAS,0,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmin,SON,RMSE,0.1,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmin,SON,BIAS,0.1,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmin,DJF,RMSE,0.2,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmin,DJF,BIAS,0,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmin,MAM,RMSE,0.1,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmin,MAM,BIAS,0,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmin,JJA,RMSE,0.2,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmin,JJA,BIAS,0,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmin,SON,RMSE,0.1,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmin,SON,BIAS,0,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmin,DJF,RMSE,0.2,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmin,DJF,BIAS,-0.1,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmin,MAM,RMSE,0.2,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmin,MAM,BIAS,-0.1,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmin,JJA,BIAS,0,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmin,SON,RMSE,0.1,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmin,SON,BIAS,0,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmin,DJF,RMSE,0.2,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmin,DJF,BIAS,-0.1,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmin,MAM,RMSE,0.1,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmin,MAM,BIAS,0,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmin,JJA,BIAS,0,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmin,SON,RMSE,0.2,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmin,SON,BIAS,0.1,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmin,DJF,RMSE,0.2,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmin,DJF,BIAS,0,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmin,MAM,RMSE,0.1,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmin,MAM,BIAS,0.1,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmin,JJA,BIAS,0,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmin,SON,RMSE,0.1,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmin,SON,BIAS,-0.1,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmin,DJF,RMSE,0.2,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmin,DJF,BIAS,0.2,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmin,MAM,RMSE,0.1,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmin,MAM,BIAS,0,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmin,JJA,BIAS,0,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmin,SON,RMSE,0.2,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmin,SON,BIAS,0.1,NA
MRI-ESM2-0,r1i1p1f1,tasmin,DJF,RMSE,0.2,NA
MRI-ESM2-0,r1i1p1f1,tasmin,DJF,BIAS,0.1,NA
MRI-ESM2-0,r1i1p1f1,tasmin,MAM,RMSE,0.1,NA
MRI-ESM2-0,r1i1p1f1,tasmin,MAM,BIAS,0,NA
MRI-ESM2-0,r1i1p1f1,tasmin,JJA,RMSE,0.1,NA
MRI-ESM2-0,r1i1p1f1,tasmin,JJA,BIAS,-0.1,NA
MRI-ESM2-0,r1i1p1f1,tasmin,SON,RMSE,0.1,NA
MRI-ESM2-0,r1i1p1f1,tasmin,SON,BIAS,0,NA
MRI-ESM2-0,r4i1p1f1,tasmin,DJF,RMSE,0.2,NA
MRI-ESM2-0,r4i1p1f1,tasmin,DJF,BIAS,-0.1,NA
MRI-ESM2-0,r4i1p1f1,tasmin,MAM,RMSE,0.1,NA
MRI-ESM2-0,r4i1p1f1,tasmin,MAM,BIAS,0,NA
MRI-ESM2-0,r4i1p1f1,tasmin,JJA,RMSE,0.1,NA
MRI-ESM2-0,r4i1p1f1,tasmin,JJA,BIAS,0.1,NA
MRI-ESM2-0,r4i1p1f1,tasmin,SON,RMSE,0.1,NA
MRI-ESM2-0,r4i1p1f1,tasmin,SON,BIAS,0.1,NA
NorESM2-LM,r2i1p1f1,tasmin,DJF,RMSE,0.2,NA
NorESM2-LM,r2i1p1f1,tasmin,DJF,BIAS,0,NA
NorESM2-LM,r2i1p1f1,tasmin,MAM,RMSE,0.1,NA
NorESM2-LM,r2i1p1f1,tasmin,MAM,BIAS,0,NA
NorESM2-LM,r2i1p1f1,tasmin,JJA,RMSE,0.1,NA
NorESM2-LM,r2i1p1f1,tasmin,JJA,BIAS,0.1,NA
NorESM2-LM,r2i1p1f1,tasmin,SON,RMSE,0.1,NA
NorESM2-LM,r2i1p1f1,tasmin,SON,BIAS,0.1,NA
NorESM2-LM,r3i1p1f1,tasmin,DJF,RMSE,0.2,NA
NorESM2-LM,r3i1p1f1,tasmin,DJF,BIAS,-0.2,NA
NorESM2-LM,r3i1p1f1,tasmin,MAM,RMSE,0.1,NA
NorESM2-LM,r3i1p1f1,tasmin,MAM,BIAS,0,NA
NorESM2-LM,r3i1p1f1,tasmin,JJA,RMSE,0.1,NA
NorESM2-LM,r3i1p1f1,tasmin,JJA,BIAS,-0.1,NA
NorESM2-LM,r3i1p1f1,tasmin,SON,RMSE,0.1,NA
NorESM2-LM,r3i1p1f1,tasmin,SON,BIAS,-0.1,NA
NorESM2-MM,r1i1p1f1,tasmin,DJF,RMSE,0.2,NA
NorESM2-MM,r1i1p1f1,tasmin,DJF,BIAS,-0.1,NA
NorESM2-MM,r1i1p1f1,tasmin,MAM,RMSE,0.1,NA
NorESM2-MM,r1i1p1f1,tasmin,MAM,BIAS,0,NA
NorESM2-MM,r1i1p1f1,tasmin,JJA,RMSE,0.1,NA
NorESM2-MM,r1i1p1f1,tasmin,JJA,BIAS,0,NA
NorESM2-MM,r1i1p1f1,tasmin,SON,RMSE,0.1,NA
NorESM2-MM,r1i1p1f1,tasmin,SON,BIAS,0,NA
NorESM2-MM,r2i1p1f1,tasmin,DJF,RMSE,0.2,NA
NorESM2-MM,r2i1p1f1,tasmin,DJF,BIAS,0.1,NA
NorESM2-MM,r2i1p1f1,tasmin,MAM,RMSE,0.1,NA
NorESM2-MM,r2i1p1f1,tasmin,MAM,BIAS,0,NA
NorESM2-MM,r2i1p1f1,tasmin,JJA,RMSE,0.1,NA
NorESM2-MM,r2i1p1f1,tasmin,JJA,BIAS,0,NA
NorESM2-MM,r2i1p1f1,tasmin,SON,RMSE,0.1,NA
NorESM2-MM,r2i1p1f1,tasmin,SON,BIAS,0,NA
AWI-CM-1-1-MR,r3i1p1f1,tasmin,DJF,RMSE,0.3,NA
AWI-CM-1-1-MR,r3i1p1f1,tasmin,DJF,BIAS,0.3,NA
AWI-CM-1-1-MR,r3i1p1f1,tasmin,MAM,RMSE,0.1,NA
AWI-CM-1-1-MR,r3i1p1f1,tasmin,MAM,BIAS,0.1,NA
AWI-CM-1-1-MR,r3i1p1f1,tasmin,JJA,RMSE,0.1,NA
AWI-CM-1-1-MR,r3i1p1f1,tasmin,JJA,BIAS,0.1,NA
AWI-CM-1-1-MR,r3i1p1f1,tasmin,SON,RMSE,0.2,NA
AWI-CM-1-1-MR,r3i1p1f1,tasmin,SON,BIAS,0.2,NA
AWI-CM-1-1-MR,r4i1p1f1,tasmin,DJF,RMSE,0.3,NA
AWI-CM-1-1-MR,r4i1p1f1,tasmin,DJF,BIAS,-0.2,NA
AWI-CM-1-1-MR,r4i1p1f1,tasmin,MAM,RMSE,0.1,NA
AWI-CM-1-1-MR,r4i1p1f1,tasmin,MAM,BIAS,0,NA
AWI-CM-1-1-MR,r4i1p1f1,tasmin,JJA,RMSE,0.1,NA
AWI-CM-1-1-MR,r4i1p1f1,tasmin,JJA,BIAS,-0.1,NA
AWI-CM-1-1-MR,r4i1p1f1,tasmin,SON,RMSE,0.2,NA
AWI-CM-1-1-MR,r4i1p1f1,tasmin,SON,BIAS,-0.1,NA
CESM2-LENS,r7i1p1f1,tasmin,DJF,RMSE,0.3,NA
CESM2-LENS,r7i1p1f1,tasmin,DJF,BIAS,-0.1,NA
CESM2-LENS,r7i1p1f1,tasmin,MAM,RMSE,0.1,NA
CESM2-LENS,r7i1p1f1,tasmin,MAM,BIAS,0,NA
CESM2-LENS,r7i1p1f1,tasmin,JJA,RMSE,0.1,NA
CESM2-LENS,r7i1p1f1,tasmin,JJA,BIAS,0,NA
CESM2-LENS,r7i1p1f1,tasmin,SON,RMSE,0.1,NA
CESM2-LENS,r7i1p1f1,tasmin,SON,BIAS,0,NA
CESM2-LENS,r10i1p1f1,tasmin,DJF,RMSE,0.3,NA
CESM2-LENS,r10i1p1f1,tasmin,DJF,BIAS,0.3,NA
CESM2-LENS,r10i1p1f1,tasmin,MAM,RMSE,0.2,NA
CESM2-LENS,r10i1p1f1,tasmin,MAM,BIAS,0,NA
CESM2-LENS,r10i1p1f1,tasmin,JJA,RMSE,0.1,NA
CESM2-LENS,r10i1p1f1,tasmin,JJA,BIAS,0,NA
CESM2-LENS,r10i1p1f1,tasmin,SON,RMSE,0.2,NA
CESM2-LENS,r10i1p1f1,tasmin,SON,BIAS,0.1,NA
CanESM5,r3i1p1f1,tasmin,DJF,RMSE,0.3,NA
CanESM5,r3i1p1f1,tasmin,DJF,BIAS,-0.2,NA
CanESM5,r3i1p1f1,tasmin,MAM,RMSE,0.1,NA
CanESM5,r3i1p1f1,tasmin,MAM,BIAS,0,NA
CanESM5,r3i1p1f1,tasmin,JJA,RMSE,0.1,NA
CanESM5,r3i1p1f1,tasmin,JJA,BIAS,0,NA
CanESM5,r3i1p1f1,tasmin,SON,RMSE,0.2,NA
CanESM5,r3i1p1f1,tasmin,SON,BIAS,0.1,NA
CanESM5,r6i1p1f1,tasmin,DJF,RMSE,0.3,NA
CanESM5,r6i1p1f1,tasmin,DJF,BIAS,-0.2,NA
CanESM5,r6i1p1f1,tasmin,MAM,RMSE,0.2,NA
CanESM5,r6i1p1f1,tasmin,MAM,BIAS,-0.1,NA
CanESM5,r6i1p1f1,tasmin,JJA,RMSE,0.1,NA
CanESM5,r6i1p1f1,tasmin,JJA,BIAS,0,NA
CanESM5,r6i1p1f1,tasmin,SON,RMSE,0.1,NA
CanESM5,r6i1p1f1,tasmin,SON,BIAS,-0.1,NA
EC-Earth3-Veg,r3i1p1f1,tasmin,DJF,RMSE,0.3,NA
EC-Earth3-Veg,r3i1p1f1,tasmin,DJF,BIAS,0.2,NA
EC-Earth3-Veg,r3i1p1f1,tasmin,MAM,RMSE,0.4,NA
EC-Earth3-Veg,r3i1p1f1,tasmin,MAM,BIAS,0.3,NA
EC-Earth3-Veg,r3i1p1f1,tasmin,JJA,RMSE,0.4,NA
EC-Earth3-Veg,r3i1p1f1,tasmin,JJA,BIAS,0.4,NA
EC-Earth3-Veg,r3i1p1f1,tasmin,SON,RMSE,0.4,NA
EC-Earth3-Veg,r3i1p1f1,tasmin,SON,BIAS,0.2,NA
FGOALS-g3,r5i1p1f1,tasmin,DJF,RMSE,0.3,NA
FGOALS-g3,r5i1p1f1,tasmin,DJF,BIAS,-0.2,NA
FGOALS-g3,r5i1p1f1,tasmin,MAM,RMSE,0.1,NA
FGOALS-g3,r5i1p1f1,tasmin,MAM,BIAS,-0.1,NA
FGOALS-g3,r5i1p1f1,tasmin,JJA,RMSE,0.1,NA
FGOALS-g3,r5i1p1f1,tasmin,JJA,BIAS,0,NA
FGOALS-g3,r5i1p1f1,tasmin,SON,RMSE,0.1,NA
FGOALS-g3,r5i1p1f1,tasmin,SON,BIAS,0,NA
MIROC6,r5i1p1f1,tasmin,DJF,RMSE,0.3,NA
MIROC6,r5i1p1f1,tasmin,DJF,BIAS,0.1,NA
MIROC6,r5i1p1f1,tasmin,MAM,RMSE,0.2,NA
MIROC6,r5i1p1f1,tasmin,MAM,BIAS,0,NA
MIROC6,r5i1p1f1,tasmin,JJA,RMSE,0.1,NA
MIROC6,r5i1p1f1,tasmin,JJA,BIAS,0,NA
MIROC6,r5i1p1f1,tasmin,SON,RMSE,0.1,NA
MIROC6,r5i1p1f1,tasmin,SON,BIAS,0,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmin,DJF,RMSE,0.3,NA
